date,location,PM10,PM2_5,Ozon,CO,NO2,NO,Air temperature 2 m above ground daily mean,Air temperature 2 m above ground daily maximum,Air temperature 2 m above ground daily minimum,Air temperature at 5 cm above grass daily mean,Air temperature at 5 cm above grass daily maximum,Air temperature at 5 cm above grass daily minimum,Relative air humidity 2 m above ground daily mean,Vapour pressure 2 m above ground daily mean,Atmospheric pressure at barometric altitude (QFE) daily mean,Pressure reduced to sea level (QFF) daily mean,Geopotential height of the 850 hPA level daily mean,Geopotential height of the 700 hPA level daily mean,Pressure reduced to sea level according to standard atmosphere (QNH) daily mean,Wind speed scalar daily mean in m/s,Gust peak (one second) daily maximum in m/s,Wind speed scalar daily mean in km/h,Gust peak (one second) daily maximum in km/h,Gust peak (three seconds) daily maximum in m/s,Gust peak (three seconds) daily maximum in km/h,Foehn index daily value,Precipitation daily total 6 UTC - 6 UTC following day,Precipitation daily total 0 UTC - 0 UTC,Snow depth (automatic measurement) morning measurement at 6 UTC,Global radiation daily mean,Longwave incoming radiation daily mean,Sunshine duration daily total,Sunshine duration in relation to absolute daily total,Reference evaporation from FAO daily total,Cooling Degree Day (CDD),Wind direction daily mean,Heating degrees (HGT12/20),Heating degrees (ATD12/12),"Hydrologic registration (hydrologic balance, R-ETS) daily total",Ozon_missing,CO_missing,NO_missing,year_s,month_s,day_s,weekday_s,hour_s,features_extended,cluster,PM10_3hr_avg
2020-01-27,Zürich,14.83,25.74,0.0,33.38,25.69,0.0,5.5,8.0,2.9,5.0,10.4,0.7,79.3,7.1,949.0,1015.4,,,1014.2,2.3,16.1,8.3,58.0,14.2,51.1,0.0,4.4,1.3,,65,304,255,51,0.6,0.0,221,14.5,6.5,1.2,1,0,1,2020,1,27,2,0,"[14.829999923706055,25.739999771118164,0.0,33.380001068115234,25.690000534057617,0.0,1.0,0.0,1.0,2020.0,1.0,27.0,2.0,0.0]",1,20.049999872843426
2020-01-27,St. Gallen,17.31,9.59,39.27,0.0,37.8,25.18,5.2,7.6,3.0,3.8,10.8,0.4,73.1,6.4,923.6,,1450.3,,1013.6,2.2,11.5,7.9,41.4,11.2,40.3,30.0,1.9,0.0,0.0,77,,274,63,0.7,0.0,203,14.8,6.8,-0.2,0,1,0,2020,1,27,2,0,"[17.309999465942383,9.59000015258789,39.27000045776367,0.0,37.79999923706055,25.18000030517578,0.0,1.0,0.0,2020.0,1.0,27.0,2.0,0.0]",3,18.349999745686848
2020-01-28,Zürich,4.61,6.91,0.0,41.47,7.74,0.0,4.1,6.1,1.3,3.3,5.7,0.4,79.6,6.5,941.4,1007.7,,,1006.2,7.2,34.8,25.9,125.3,29.7,106.9,0.0,5.6,8.4,,26,310,6,1,0.9,0.0,232,15.9,7.9,8.4,1,0,1,2020,1,28,3,0,"[4.610000133514404,6.909999847412109,0.0,41.470001220703125,7.739999771118164,0.0,1.0,0.0,1.0,2020.0,1.0,28.0,3.0,0.0]",2,12.249999841054281
2020-01-28,St. Gallen,6.3,4.11,42.12,0.0,20.35,8.51,2.6,6.1,-0.2,1.3,4.0,-1.1,79.7,5.9,916.0,,1377.8,,1005.4,4.8,33.4,17.3,120.2,32.8,118.1,0.0,10.8,11.5,0.0,18,,0,0,0.9,0.0,236,17.4,9.4,11.5,0,1,0,2020,1,28,3,0,"[6.300000190734863,4.110000133514404,42.119998931884766,0.0,20.350000381469727,8.510000228881836,0.0,1.0,0.0,2020.0,1.0,28.0,3.0,0.0]",0,9.40666659673055
2020-01-29,Zürich,3.64,4.69,0.0,42.99,13.07,0.0,3.2,4.8,1.3,2.5,5.0,0.7,85.8,6.6,948.9,1015.9,,,1014.1,5.2,23.5,18.7,84.6,22.5,81.0,0.0,1.3,1.7,,21,309,2,0,0.6,0.0,243,16.8,8.8,1.7,1,0,1,2020,1,29,4,0,"[3.640000104904175,4.690000057220459,0.0,42.9900016784668,13.069999694824219,0.0,1.0,0.0,1.0,2020.0,1.0,29.0,4.0,0.0]",2,4.8500001430511475
2020-01-29,St. Gallen,4.8,3.46,42.63,0.0,23.15,10.48,1.7,3.1,0.2,0.4,1.0,-0.8,84.2,5.8,923.0,,1436.4,,1012.9,4.8,16.3,17.3,58.7,15.5,55.8,0.0,1.7,2.9,3.0,24,,0,0,0.6,0.0,251,18.3,10.3,2.9,0,1,0,2020,1,29,4,0,"[4.800000190734863,3.4600000381469727,42.630001068115234,0.0,23.149999618530273,10.479999542236328,0.0,1.0,0.0,2020.0,1.0,29.0,4.0,0.0]",0,4.913333495457967
2020-01-30,Zürich,5.68,8.37,0.0,37.37,12.66,0.0,4.9,8.1,1.6,4.9,10.6,0.0,79.9,6.9,951.6,1018.3,,,1017.0,2.3,8.4,8.3,30.2,8.2,29.5,0.0,5.6,5.5,,85,296,316,63,0.6,0.0,208,15.1,7.1,5.3,1,0,1,2020,1,30,5,0,"[5.679999828338623,8.369999885559082,0.0,37.369998931884766,12.65999984741211,0.0,1.0,0.0,1.0,2020.0,1.0,30.0,5.0,0.0]",2,4.706666707992554
2020-01-30,St. Gallen,8.53,4.73,42.35,0.0,35.01,16.34,5.1,8.8,0.4,3.2,8.0,-2.8,68.9,6.0,925.9,,1470.0,,1016.1,1.9,8.9,6.8,32.0,8.6,31.0,0.0,2.7,2.7,0.0,89,,307,69,0.7,0.0,207,14.9,6.9,2.5,0,1,0,2020,1,30,5,0,"[8.529999732971191,4.730000019073486,42.349998474121094,0.0,35.0099983215332,16.34000015258789,0.0,1.0,0.0,2020.0,1.0,30.0,5.0,0.0]",0,6.336666584014893
2020-01-31,Zürich,6.51,9.54,0.0,33.7,23.86,0.0,9.3,13.9,5.2,9.1,16.4,5.2,83.7,9.8,952.0,1017.7,,,1017.4,2.2,13.3,7.9,47.9,13.2,47.5,0.0,0.0,0.1,,74,333,259,51,0.8,0.0,221,10.7,2.7,0.0,1,0,1,2020,1,31,6,0,"[6.510000228881836,9.539999961853027,0.0,33.70000076293945,23.860000610351562,0.0,1.0,0.0,1.0,2020.0,1.0,31.0,6.0,0.0]",2,6.90666659673055
2020-01-31,St. Gallen,6.64,4.01,35.89,0.0,27.44,12.36,10.1,12.2,8.1,8.9,13.4,5.5,76.5,9.4,926.7,,1489.7,,1016.9,3.5,13.8,12.6,49.7,13.5,48.6,0.0,0.0,0.0,0.0,57,,192,43,1.1,0.0,230,9.9,1.9,-0.1,0,1,0,2020,1,31,6,0,"[6.639999866485596,4.010000228881836,35.88999938964844,0.0,27.440000534057617,12.359999656677246,0.0,1.0,0.0,2020.0,1.0,31.0,6.0,0.0]",0,7.226666609446208
2020-02-01,Zürich,5.33,7.15,0.0,27.72,7.37,0.0,9.4,12.7,4.9,8.5,13.3,2.5,79.2,9.2,949.8,1015.3,,,1015.1,4.8,27.7,17.3,99.7,26.5,95.4,0.0,9.1,9.1,,52,317,148,29,1.1,0.0,238,10.6,2.6,9.0,1,0,1,2020,2,1,7,0,"[5.329999923706055,7.150000095367432,0.0,27.719999313354492,7.369999885559082,0.0,1.0,0.0,1.0,2020.0,2.0,1.0,7.0,0.0]",2,6.160000006357829
2020-02-01,St. Gallen,5.98,4.19,35.18,0.0,17.94,7.78,9.8,12.4,7.4,8.3,14.8,5.4,70.6,8.5,924.6,,1470.3,,1014.6,4.2,17.9,15.1,64.4,17.0,61.2,0.0,8.0,8.0,0.0,67,,207,45,1.4,0.0,232,10.2,2.2,7.8,0,1,0,2020,2,1,7,0,"[5.980000019073486,4.190000057220459,35.18000030517578,0.0,17.940000534057617,7.78000020980835,0.0,1.0,0.0,2020.0,2.0,1.0,7.0,0.0]",0,5.983333269755046
2020-02-02,Zürich,3.31,4.3,0.0,34.68,3.65,0.0,10.7,13.2,8.4,9.8,12.0,8.0,81.1,10.5,952.5,1017.9,,,1017.9,6.9,21.6,24.8,77.8,20.6,74.2,0.0,6.8,6.3,,19,350,0,0,1.3,0.0,234,9.3,1.3,6.3,1,0,1,2020,2,2,1,0,"[3.309999942779541,4.300000190734863,0.0,34.68000030517578,3.6500000953674316,0.0,1.0,0.0,1.0,2020.0,2.0,2.0,1.0,0.0]",2,4.87333329518636
2020-02-02,St. Gallen,4.29,3.09,35.75,0.0,8.51,3.26,9.9,12.0,8.0,8.7,11.5,6.5,76.4,9.4,927.0,,1492.3,,1017.2,5.0,16.8,18.0,60.5,16.2,58.3,0.0,6.9,6.5,0.0,26,,0,0,1.3,0.0,234,10.1,2.1,6.5,0,1,0,2020,2,2,1,0,"[4.289999961853027,3.0899999141693115,35.75,0.0,8.510000228881836,3.259999990463257,0.0,1.0,0.0,2020.0,2.0,2.0,1.0,0.0]",0,4.526666641235352
2020-02-03,Zürich,8.5,22.33,0.0,31.1,4.92,0.0,12.6,15.5,10.5,11.4,14.3,9.9,69.9,10.0,952.8,1017.8,,,1018.3,9.0,27.7,32.4,99.7,27.4,98.6,0.0,13.7,9.5,,18,354,0,0,2.5,0.0,238,0.0,0.0,9.4,1,0,1,2020,2,3,2,0,"[8.5,22.329999923706055,0.0,31.100000381469727,4.920000076293945,0.0,1.0,0.0,1.0,2020.0,2.0,3.0,2.0,0.0]",2,5.3666666348775225
2020-02-03,St. Gallen,17.61,7.81,33.38,0.0,19.19,8.96,10.7,14.3,6.3,8.8,12.1,6.5,73.8,9.3,927.4,,1497.4,,1017.6,6.3,28.0,22.7,100.8,24.9,89.6,0.0,17.7,10.5,0.0,5,,0,0,1.7,0.0,246,9.3,1.3,10.4,0,1,0,2020,2,3,2,0,"[17.610000610351562,7.809999942779541,33.380001068115234,0.0,19.190000534057617,8.960000038146973,0.0,1.0,0.0,2020.0,2.0,3.0,2.0,0.0]",0,10.133333524068197
2020-02-04,Zürich,5.96,14.32,0.0,36.74,11.32,0.0,4.3,16.0,0.9,4.1,14.9,0.3,78.0,6.3,951.8,1018.8,,,1017.2,6.4,33.9,23.0,122.0,32.5,117.0,0.0,0.2,4.9,,46,314,48,9,2.7,0.0,252,15.7,7.7,4.8,1,0,1,2020,2,4,3,0,"[5.960000038146973,14.319999694824219,0.0,36.7400016784668,11.319999694824219,0.0,1.0,0.0,1.0,2020.0,2.0,4.0,3.0,0.0]",2,10.690000216166178
2020-02-04,St. Gallen,13.16,6.04,42.85,0.0,29.74,16.38,2.5,14.4,-0.9,1.8,12.1,-1.5,83.3,5.9,925.3,,1457.0,,1015.4,6.8,31.8,24.5,114.5,31.7,114.1,0.0,10.6,17.5,0.0,29,,7,1,2.4,0.0,273,17.5,9.5,17.5,0,1,0,2020,2,4,3,0,"[13.15999984741211,6.039999961853027,42.849998474121094,0.0,29.739999771118164,16.3799991607666,0.0,1.0,0.0,2020.0,2.0,4.0,3.0,0.0]",0,12.243333498636881
2020-02-05,Zürich,6.34,9.81,0.0,39.05,33.08,0.0,2.1,5.9,-1.6,1.8,9.4,-4.0,68.1,4.8,965.8,1034.3,,,1031.9,1.8,6.9,6.5,24.8,6.7,24.1,0.0,0.0,0.0,,70,267,218,42,0.7,0.0,330,17.9,9.9,-0.2,1,0,1,2020,2,5,4,0,"[6.340000152587891,9.8100004196167,0.0,39.04999923706055,33.08000183105469,0.0,1.0,0.0,1.0,2020.0,2.0,5.0,4.0,0.0]",1,8.486666679382324
2020-02-05,St. Gallen,8.64,6.12,40.17,0.0,33.73,13.52,-0.3,1.9,-2.9,-2.9,2.3,-10.4,77.5,4.6,939.4,,1570.0,,1030.6,3.5,10.3,12.6,37.1,10.1,36.4,0.0,0.1,0.8,4.0,69,,177,37,0.7,0.0,282,20.3,12.3,0.7,0,1,0,2020,2,5,4,0,"[8.640000343322754,6.119999885559082,40.16999816894531,0.0,33.72999954223633,13.520000457763672,0.0,1.0,0.0,2020.0,2.0,5.0,4.0,0.0]",0,9.380000114440918
2020-02-06,Zürich,11.18,16.14,0.0,35.1,44.49,0.0,0.4,5.6,-2.8,-0.2,9.0,-5.1,71.5,4.4,964.2,1033.0,,,1030.3,1.5,5.8,5.4,20.9,5.6,20.2,0.0,0.0,0.0,,113,233,531,100,0.7,0.0,48,19.6,11.6,-0.4,1,0,1,2020,2,6,5,0,"[11.180000305175781,16.139999389648438,0.0,35.099998474121094,44.4900016784668,0.0,1.0,0.0,1.0,2020.0,2.0,6.0,5.0,0.0]",1,8.720000267028809
2020-02-06,St. Gallen,13.51,8.06,38.54,0.0,52.19,25.58,-1.2,2.3,-6.2,-5.8,3.2,-11.3,67.2,3.7,938.3,,1557.6,,1029.4,1.1,5.2,4.0,18.7,5.1,18.4,0.0,0.0,0.0,3.0,114,,482,100,0.5,0.0,121,21.2,13.2,-0.4,0,1,0,2020,2,6,5,0,"[13.510000228881836,8.0600004196167,38.540000915527344,0.0,52.189998626708984,25.579999923706055,0.0,1.0,0.0,2020.0,2.0,6.0,5.0,0.0]",3,11.110000292460123
2020-02-07,Zürich,14.28,22.24,0.0,39.15,83.17,0.0,1.0,6.5,-2.8,0.6,10.1,-5.0,70.9,4.6,960.1,1028.5,,,1026.0,0.9,3.7,3.2,13.3,3.6,13.0,0.0,0.0,0.0,,118,236,536,100,0.5,0.0,53,19.0,11.0,-0.4,1,0,1,2020,2,7,6,0,"[14.279999732971191,22.239999771118164,0.0,39.150001525878906,83.16999816894531,0.0,1.0,0.0,1.0,2020.0,2.0,7.0,6.0,0.0]",1,12.990000089009603
2020-02-07,St. Gallen,16.42,11.04,39.59,0.0,61.16,38.04,0.2,3.6,-3.5,-4.1,5.6,-9.3,67.4,4.2,934.3,,1528.3,,1025.1,0.7,2.9,2.5,10.4,2.8,10.1,0.0,0.0,0.0,2.0,119,,487,99,0.4,0.0,146,19.8,11.8,-0.4,0,1,0,2020,2,7,6,0,"[16.420000076293945,11.039999961853027,39.59000015258789,0.0,61.15999984741211,38.040000915527344,0.0,1.0,0.0,2020.0,2.0,7.0,6.0,0.0]",3,14.736666679382324
2020-02-08,Zürich,14.31,18.76,0.0,35.46,48.11,0.0,3.0,8.9,-1.4,1.9,12.0,-3.5,68.8,5.0,959.0,1026.8,,,1024.8,0.9,7.0,3.2,25.2,6.7,24.1,0.0,0.0,0.0,,101,247,429,80,0.6,0.0,196,17.0,9.0,-0.4,1,0,1,2020,2,8,7,0,"[14.3100004196167,18.760000228881836,0.0,35.459999084472656,48.11000061035156,0.0,1.0,0.0,1.0,2020.0,2.0,8.0,7.0,0.0]",1,15.00333340962728
2020-02-08,St. Gallen,13.25,9.25,42.13,0.0,59.92,28.37,3.8,6.2,0.6,-1.5,7.3,-7.5,46.4,3.7,933.3,,1530.3,,1024.0,1.0,8.6,3.6,31.0,8.1,29.2,0.0,0.0,0.0,2.0,107,,459,92,0.7,0.0,180,16.2,8.2,-0.6,0,1,0,2020,2,8,7,0,"[13.25,9.25,42.130001068115234,0.0,59.91999816894531,28.3700008392334,0.0,1.0,0.0,2020.0,2.0,8.0,7.0,0.0]",3,14.660000165303549
2020-02-09,Zürich,7.54,10.77,0.0,35.89,7.32,0.0,7.5,11.1,1.5,6.8,14.2,-1.0,52.7,5.4,955.1,1021.4,,,1020.6,4.2,21.9,15.1,78.8,20.6,74.2,20.0,0.0,0.0,,112,285,419,78,1.7,0.0,223,12.5,4.5,-0.6,1,0,1,2020,2,9,1,0,"[7.539999961853027,10.770000457763672,0.0,35.88999938964844,7.320000171661377,0.0,1.0,0.0,1.0,2020.0,2.0,9.0,1.0,0.0]",2,11.700000127156576
2020-02-09,St. Gallen,8.64,5.7,45.55,0.0,36.56,12.45,7.2,13.3,3.2,3.8,10.3,-2.1,41.8,4.2,929.4,,1505.2,,1019.8,2.1,12.2,7.6,43.9,11.5,41.4,200.0,0.0,0.0,0.0,115,,410,82,1.5,0.0,188,12.8,4.8,-0.5,0,1,0,2020,2,9,1,0,"[8.640000343322754,5.699999809265137,45.54999923706055,0.0,36.560001373291016,12.449999809265137,0.0,1.0,0.0,2020.0,2.0,9.0,1.0,0.0]",0,9.81000010172526
2020-02-10,Zürich,5.12,8.0,0.0,37.53,4.92,0.0,10.0,13.2,5.8,9.3,13.2,5.7,64.0,7.8,945.3,1010.4,,,1010.3,11.2,34.4,40.3,123.8,31.0,111.6,10.0,12.9,7.0,,46,328,67,12,2.5,0.0,242,10.0,2.0,6.8,1,0,1,2020,2,10,2,0,"[5.119999885559082,8.0,0.0,37.529998779296875,4.920000076293945,0.0,1.0,0.0,1.0,2020.0,2.0,10.0,2.0,0.0]",2,7.100000063578288
2020-02-10,St. Gallen,8.8,4.95,42.33,0.0,18.25,8.51,9.0,13.5,4.8,7.2,12.9,3.4,62.4,7.0,919.5,,1423.5,,1009.2,8.4,34.8,30.2,125.3,33.3,119.9,0.0,14.7,9.5,0.0,38,,61,12,2.5,0.0,257,11.0,3.0,9.4,0,1,0,2020,2,10,2,0,"[8.800000190734863,4.949999809265137,42.33000183105469,0.0,18.25,8.510000228881836,0.0,1.0,0.0,2020.0,2.0,10.0,2.0,0.0]",0,7.520000139872233
2020-02-11,Zürich,4.72,6.76,0.0,41.38,6.35,0.0,4.4,9.4,1.1,3.7,8.8,0.3,77.7,6.5,949.7,1016.5,,,1015.0,7.9,30.7,28.4,110.5,29.1,104.8,0.0,8.5,13.4,,42,306,22,4,1.5,0.0,246,15.6,7.6,13.3,1,0,1,2020,2,11,3,0,"[4.71999979019165,6.760000228881836,0.0,41.380001068115234,6.349999904632568,0.0,1.0,0.0,1.0,2020.0,2.0,11.0,3.0,0.0]",2,6.213333288828532
2020-02-11,St. Gallen,6.41,4.44,43.19,0.0,18.88,9.4,2.9,8.2,0.3,1.6,6.5,-1.3,79.7,6.0,923.6,,1444.6,,1013.6,7.1,25.7,25.6,92.5,24.8,89.3,0.0,9.7,12.5,0.0,38,,18,4,1.4,0.0,256,17.1,9.1,12.5,0,1,0,2020,2,11,3,0,"[6.409999847412109,4.440000057220459,43.189998626708984,0.0,18.8799991607666,9.399999618530273,0.0,1.0,0.0,2020.0,2.0,11.0,3.0,0.0]",0,6.643333276112874
2020-02-12,Zürich,4.48,6.68,0.0,41.77,8.8,0.0,3.5,5.4,1.0,2.8,9.0,-0.2,69.3,5.4,955.8,1023.2,,,1021.4,4.8,16.8,17.3,60.5,16.2,58.3,0.0,0.0,1.0,,54,292,52,9,1.2,0.0,238,16.5,8.5,0.9,1,0,1,2020,2,12,4,0,"[4.480000019073486,6.679999828338623,0.0,41.77000045776367,8.800000190734863,0.0,1.0,0.0,1.0,2020.0,2.0,12.0,4.0,0.0]",2,5.203333218892415
2020-02-12,St. Gallen,6.94,4.17,42.93,0.0,21.76,10.91,1.6,3.0,-0.3,-0.4,1.6,-2.9,72.0,4.9,929.7,,1493.5,,1020.2,4.5,16.1,16.2,58.0,15.5,55.8,40.0,0.0,2.4,7.0,70,,120,23,1.0,0.0,236,18.4,10.4,2.3,0,1,0,2020,2,12,4,0,"[6.940000057220459,4.170000076293945,42.93000030517578,0.0,21.760000228881836,10.90999984741211,0.0,1.0,0.0,2020.0,2.0,12.0,4.0,0.0]",0,5.9433333079020185
2020-02-13,Zürich,4.72,7.45,0.0,39.67,15.26,0.0,3.5,7.0,0.0,2.7,7.8,-2.1,74.0,5.8,948.2,1015.1,,,1013.4,3.3,22.2,11.9,79.9,19.8,71.3,0.0,13.0,12.8,,42,297,12,2,1.0,0.0,226,16.5,8.5,12.7,1,0,1,2020,2,13,5,0,"[4.71999979019165,7.449999809265137,0.0,39.66999816894531,15.260000228881836,0.0,1.0,0.0,1.0,2020.0,2.0,13.0,5.0,0.0]",2,5.379999955495198
2020-02-13,St. Gallen,8.27,4.34,45.38,0.0,36.45,17.45,4.0,9.9,0.1,1.5,9.8,-6.5,58.7,4.7,922.6,,1438.2,,1012.5,3.1,23.5,11.2,84.6,22.9,82.4,90.0,14.5,14.2,2.0,73,,98,19,1.5,0.0,212,16.0,8.0,14.0,0,1,0,2020,2,13,5,0,"[8.270000457763672,4.340000152587891,45.380001068115234,0.0,36.45000076293945,17.450000762939453,0.0,1.0,0.0,2020.0,2.0,13.0,5.0,0.0]",3,6.643333435058594
2020-02-14,Zürich,4.5,6.51,0.0,41.52,18.43,0.0,5.5,9.0,2.5,5.1,13.2,0.7,78.8,7.1,957.3,1024.4,,,1023.0,3.6,17.1,13.0,61.6,16.7,60.1,0.0,0.3,0.5,,75,300,129,23,1.0,0.0,244,14.5,6.5,0.4,1,0,1,2020,2,14,6,0,"[4.5,6.510000228881836,0.0,41.52000045776367,18.43000030517578,0.0,1.0,0.0,1.0,2020.0,2.0,14.0,6.0,0.0]",2,5.830000082651774
2020-02-14,St. Gallen,6.26,4.36,42.11,0.0,30.68,11.58,3.9,6.0,2.4,2.4,7.1,-1.8,82.5,6.6,931.7,,1516.4,,1022.3,3.3,14.4,11.9,51.8,14.1,50.8,0.0,0.7,1.0,0.0,40,,6,1,0.8,0.0,239,16.1,8.1,1.0,0,1,0,2020,2,14,6,0,"[6.260000228881836,4.360000133514404,42.11000061035156,0.0,30.68000030517578,11.579999923706055,0.0,1.0,0.0,2020.0,2.0,14.0,6.0,0.0]",0,6.343333562215169
2020-02-15,Zürich,9.51,12.56,0.0,33.1,33.1,0.0,5.3,10.9,0.0,4.8,15.2,-1.5,73.4,6.3,958.4,1025.5,,,1024.1,1.3,5.5,4.7,19.8,5.3,19.1,0.0,0.0,0.0,,126,265,476,84,0.9,0.0,188,14.7,6.7,-0.4,1,0,1,2020,2,15,7,0,"[9.510000228881836,12.5600004196167,0.0,33.099998474121094,33.099998474121094,0.0,1.0,0.0,1.0,2020.0,2.0,15.0,7.0,0.0]",1,6.756666819254558
2020-02-15,St. Gallen,9.45,7.24,33.28,0.0,40.91,15.03,5.5,10.6,-0.2,3.2,13.1,-3.9,65.4,5.8,932.8,,1531.0,,1023.5,1.4,6.4,5.0,23.0,6.2,22.3,0.0,0.0,0.0,0.0,127,,469,90,1.0,0.0,174,14.5,6.5,-0.4,0,1,0,2020,2,15,7,0,"[9.449999809265137,7.239999771118164,33.279998779296875,0.0,40.90999984741211,15.029999732971191,0.0,1.0,0.0,2020.0,2.0,15.0,7.0,0.0]",3,8.40666675567627
2020-02-16,St. Gallen,7.87,5.11,39.9,0.0,44.3,15.13,10.9,16.5,4.8,7.5,14.7,0.6,35.2,4.6,928.9,,1511.4,,1019.3,1.8,10.6,6.5,38.2,10.1,36.4,10.0,0.0,0.0,0.0,68,,53,10,1.8,0.0,180,9.1,1.1,-0.2,0,1,0,2020,2,16,1,0,"[7.869999885559082,5.110000133514404,39.900001525878906,0.0,44.29999923706055,15.130000114440918,0.0,1.0,0.0,2020.0,2.0,16.0,1.0,0.0]",3,8.943333307902018
2020-02-17,St. Gallen,6.95,4.21,43.49,0.0,23.1,9.6,9.2,15.1,1.9,7.8,19.5,1.5,61.9,6.8,930.2,,1518.4,,1020.7,4.7,17.8,16.9,64.1,17.3,62.3,0.0,4.8,4.6,0.0,80,,207,39,2.1,0.0,243,10.8,2.8,4.4,0,1,0,2020,2,17,2,0,"[6.949999809265137,4.210000038146973,43.4900016784668,0.0,23.100000381469727,9.600000381469727,0.0,1.0,0.0,2020.0,2.0,17.0,2.0,0.0]",0,8.089999834696451
2020-02-18,Zürich,4.43,6.71,0.0,40.86,14.45,0.0,5.5,9.2,3.0,5.2,13.4,0.2,62.5,5.6,962.3,1029.7,,,1028.3,3.8,13.9,13.7,50.0,13.4,48.2,0.0,0.0,0.0,,105,277,368,64,1.6,0.0,240,14.5,6.5,-0.6,1,0,1,2020,2,18,3,0,"[4.429999828338623,6.710000038146973,0.0,40.86000061035156,14.449999809265137,0.0,1.0,0.0,1.0,2020.0,2.0,18.0,3.0,0.0]",2,6.416666507720947
2020-02-18,St. Gallen,7.22,4.25,41.74,0.0,27.43,11.1,3.7,6.2,1.9,2.6,9.9,-0.9,69.1,5.5,936.5,,1557.2,,1027.5,2.9,13.6,10.4,49.0,13.0,46.8,0.0,0.0,0.2,0.0,74,,114,21,1.1,0.0,237,16.3,8.3,0.1,0,1,0,2020,2,18,3,0,"[7.21999979019165,4.25,41.7400016784668,0.0,27.43000030517578,11.100000381469727,0.0,1.0,0.0,2020.0,2.0,18.0,3.0,0.0]",0,6.199999809265137
2020-02-19,Zürich,4.14,6.27,0.0,39.94,9.08,0.0,4.5,6.9,3.0,4.0,9.9,1.0,65.8,5.5,958.8,1026.2,,,1024.6,5.3,17.4,19.1,62.6,16.1,58.0,0.0,2.5,2.5,,71,290,170,29,1.6,0.0,240,15.5,7.5,2.2,1,0,1,2020,2,19,4,0,"[4.139999866485596,6.269999980926514,0.0,39.939998626708984,9.079999923706055,0.0,1.0,0.0,1.0,2020.0,2.0,19.0,4.0,0.0]",2,5.263333161671956
2020-02-19,St. Gallen,6.36,3.94,42.39,0.0,22.54,10.75,2.7,4.4,1.3,1.7,7.6,-1.2,68.9,5.1,932.7,,1522.1,,1023.4,4.3,16.9,15.5,60.8,15.8,56.9,0.0,0.9,0.9,0.0,65,,124,23,1.2,0.0,244,17.3,9.3,0.8,0,1,0,2020,2,19,4,0,"[6.360000133514404,3.940000057220459,42.38999938964844,0.0,22.540000915527344,10.75,0.0,1.0,0.0,2020.0,2.0,19.0,4.0,0.0]",0,5.90666659673055
2020-02-20,Zürich,5.12,7.93,0.0,39.01,12.2,0.0,6.3,10.8,2.6,6.5,14.9,0.8,63.0,5.9,956.9,1023.7,,,1022.6,3.1,19.3,11.2,69.5,18.1,65.2,0.0,1.1,0.3,,129,280,439,76,1.6,0.0,224,13.7,5.7,-0.4,1,0,1,2020,2,20,5,0,"[5.119999885559082,7.929999828338623,0.0,39.0099983215332,12.199999809265137,0.0,1.0,0.0,1.0,2020.0,2.0,20.0,5.0,0.0]",2,5.206666628519694
2020-02-20,St. Gallen,7.6,4.48,44.63,0.0,34.79,16.33,5.7,9.2,2.0,4.8,12.3,-0.7,54.6,5.0,931.3,,1518.2,,1021.9,2.4,15.4,8.6,55.4,15.0,54.0,0.0,1.4,0.0,0.0,119,,391,72,1.4,0.0,228,14.3,6.3,-0.4,0,1,0,2020,2,20,5,0,"[7.599999904632568,4.480000019073486,44.630001068115234,0.0,34.790000915527344,16.329999923706055,0.0,1.0,0.0,2020.0,2.0,20.0,5.0,0.0]",0,6.359999974568685
2020-02-21,Zürich,5.69,8.64,0.0,42.44,22.89,0.0,5.1,9.1,2.5,5.0,14.0,0.2,64.3,5.6,963.3,1030.8,,,1029.3,2.3,16.2,8.3,58.3,15.6,56.2,0.0,0.0,0.8,,126,276,372,63,1.3,0.0,253,14.9,6.9,0.2,1,0,1,2020,2,21,6,0,"[5.690000057220459,8.640000343322754,0.0,42.439998626708984,22.889999389648438,0.0,1.0,0.0,1.0,2020.0,2.0,21.0,6.0,0.0]",2,6.136666615804036
2020-02-21,St. Gallen,7.53,4.79,43.49,0.0,29.18,12.47,3.9,6.5,1.6,3.0,11.5,-2.3,66.6,5.4,937.3,,1564.8,,1028.4,3.1,17.4,11.2,62.6,16.2,58.3,0.0,0.0,1.4,0.0,120,,302,55,1.2,0.0,251,16.1,8.1,1.2,0,1,0,2020,2,21,6,0,"[7.53000020980835,4.789999961853027,43.4900016784668,0.0,29.18000030517578,12.470000267028809,0.0,1.0,0.0,2020.0,2.0,21.0,6.0,0.0]",0,6.940000057220459
2020-02-22,Zürich,7.93,10.95,0.0,36.18,21.54,0.0,7.2,13.5,0.3,6.7,17.6,-1.8,61.2,5.9,963.8,1030.8,,,1029.8,1.8,7.7,6.5,27.7,7.5,27.0,0.0,0.0,0.0,,148,274,547,92,1.4,0.0,228,12.8,4.8,-0.9,1,0,1,2020,2,22,7,0,"[7.929999828338623,10.949999809265137,0.0,36.18000030517578,21.540000915527344,0.0,1.0,0.0,1.0,2020.0,2.0,22.0,7.0,0.0]",2,7.050000031789144
